sent,hard_match
 人物二 白色恐怖 中 被捕 当局 贴 出 布告 判处 郭 死刑 人物一 四处 进行 营救 活动,0
 年 月 人物二 人物一 夫妻 惨遭 曝尸 之辱,0
 两人 人物一 家里 相识 人物一 非常 佩服 人物二 才干,0
 人物二 爱妻 人物一 从容 下车 两人 怜惜 稍 一对 露出 不屈 神色,0
 这是 年 月 日 轰动 全国 人物二 倒戈 反奉 失败 人物二 将军 妻子 人物一 处决 遭到 暴尸 羞辱 写实 记录,0
 高金山 下达 开枪 命令 时 人物一 满怀深情 看着 人物二 说 茂宸 我要 放心 看着 先 走 先 打死,0
 人物二 个人 生活 人物二 夫人 人物一 堪称 奉天 奇女子,0
 人物一 冒死 搭救 心上人 人物二 夫人 人物一 堪称 奉天 奇女子,0
 世纪 年代 人物一 人物二 夫人 办起 奉天 贫儿 学校 该校 校董,0
 人物二 见 大势已去 年 月 日晨 携 夫人 人物一 幕僚 数 多名 卫队 出走,0
 想法 人物二 夫人 人物一 讲 人物一 赞成 应允 赞助,0
 日 押 辽中县 老达 房后 人物二 夫人 人物一 枪杀 张作霖 命令 曝尸 三日 方可 收葬,0
 东北 名将 人物二 起兵 反奉 失败 郭 妻子 人物一 双双 牺牲 河沿,0
 人物一 人物 生平 年 人物二 结婚,0
 下卷 收 记 人物二 记 人物一 从文 自传 水 云集 亲情 友情 烛虚 六集 偏重于 人物 素描 人物 回忆 传记文学,0
 蔡威廉 名家 评价 民国 十八年 左右 朋友 人物二 先生 人物一 女士 两人 上海 迁往 杭州 葛岭 暂时 住家,0
 ． 年 冬天 人物一 较为 详细 知道 人物二 身世,0
 民国 十八年 年 人物一 人物二 沈从文 上海 合办 红黑 杂志,0
 人物二 亲属 成员 妻子 人物一,0
 民国 十四年 年 秋 人物二 人物一 结婚,0
 记 人物二 记 人物一 记 人物一 续集 从文 自传 现实 学习,0
 人物二 居然 钱 追到 湖南 蓬头垢面 出现 人物一 母女 面前 人物一 紧闭 爱情 大门 终于 打开,0
 冯毅之 人物 作品 小说 散文 寒夜 行 人物一 人物二 济南 西瓜 日 月 星 母与子 洋车夫 日记 淄流,0
 四年 以后 迁居 上海 人物一 人物二 一起 创办 红黑 杂志 时 一位 小有名气 青年 作家,0
 年 上海 人物二 人物一 编辑 红黑 人间 杂志,0
 一个 社交 场合 结识 青 人物一 人物二 年 编辑 人物二,0
 民国 十三年 年 人物一 来到 北平 一个 社交 场合 结识 青年 编辑 人物二,0
 年 陪同 人物一 营救 人物二 未果 护送 人物一 母子 回 湖南,0
 基友 人物一 人物二 沈从文 群租 生活,0
 年 人物二 人物一 先后 编辑 红黑 杂志 参加 新月 社,0
 结识 沈从文 人物一 人物二 找 徐志摩 陆小曼 谈诗谈 小说 谈 时代 青年 感兴趣 种种 问题,0
 两 年间 陆续 写出 几十篇 作品 包括 三篇 传记 记 人物二 记 人物一 女士 从文 自传,0
 夏天 人物二 同年 来到 北京 人物一 相识,0
 作者 诚挚 情感 素朴 语言 记叙 人物二 人物一 故事 人物一 早期 步入 文坛 契机,0
 人物二 单纯 执着 热情 感动 人物一 人物一 接受 爱,0
 人物二 牺牲 以后 史沫特莱 采访 人物一 需要 一个 翻译 翻译 冯达,0
 新月 出版 期间 刊出 新月 派 成员 著作 郁达夫 巴金 人物一 人物二 思想倾向 进步 作家 作品,0
 著名 左翼 作家 人物二 人物一 济南 教书 时 内线 传出 消息 说 逮捕 人物二 二人 逃至 青岛 住 客栈 乘船 上海,0
 沈从文 人物二 人物一 一起 希望 一个 刊物,0
 年 人物二 人物一 相继 来到 上海 共同 创办 红黑 杂志,0
 人物二 闻讯 朋友 借钱 追 湖南 风尘仆仆 出现 人物一 面前 时 人物一 深深感动 爱情 门 豁然 开启,0
 年 人物二 人物一 先后 编辑 红黑 杂志 参加 新月 社 新月 发表 作品 当时 已有 多产作家 之称,0
 后来 沈从文 人物二 人物一 一起 搬 沙滩 附近 汉园 公寓 每到 月底 房租 伙食费 总是 沈从文 生活 颇为 窘迫,0
 年 月 日 人物二 人物一 首尔 驿 三洞 举行 非 公开 婚礼 金厉旭 献唱 祝歌,0
 人物二 人物一 张,0
 人物一 个人 生活 年 月 日 人物二 人物一 恋爱 消息 曝光 双方 所属 社 就此 发表 官方 立场 承认 二人 恋情,0
 年 月 日 人物二 人物一 首尔 驿 三洞 举行 非 公开 婚礼 金厉旭 献唱 祝歌,0
 年 月 出演 音乐剧 吸血鬼 月 日 人物二 韩国 音乐剧 演员 人物一 结婚,0
 人物一 原 首富 活 财神 小女儿 因缘际会 救 流浪 江湖 少年 人物二 萌生 爱意 人物二 不愿 情所累 意图 躲避,0
 人物二 流浪 江湖 时 美丽 可爱 敢爱敢恨 人物一 所救 两人 展开 一段 纠缠不清 爱情 性格 经历 悬殊 感情 多有 波折,0
 后来 白飞飞 为报 人物一 赠水 恩情 黄沙 漫天 大漠 里 送信 金 画出 地图 金来 救 人物二,0
 说 人物一 中国 首富 千金 人物二 女朋友,0
 人物二 救 人物一 暂时 离开 白飞飞 白 生气,0
 狡猾 王怜花 假扮 人物二 骗取 人物一 钱和 幸亏 人物二 及时 赶到 救出 金无望 熊猫儿 平安 宝马香车 丽人 来事,0
 人物二 终于 偕 人物一 熊猫儿 王怜花 一同 赴 海外 寻仙 说法 甚 好听,0
 人物一 敏感 发现 人物二 白飞飞 态度 亲切 横生 醋意 引起 人物二 不满,0
 想 写 一个 更 人性化 人物二 更 真实 男人 一直 认为 古龙 笔下 人物二 爱飞飞 多于 人物一 一定 更爱 一定 一起,0
 没有 知道 人物二 人物一 相遇 武林 奇缘 没有 知道 回到 中原 那群 年少 江湖 又会有 故事,0
 有人 说 人物二 情人 人物一 古龙 笔下 最受 宠爱 女子 认为 人物二 古龙 赋予 心血 情感 人物,0
 染香 人物二 一番苦心 告诉 人物一 人物一 悔 恨 人物二 安抚 两人 终于 误会 尽销,0
 想 写 一个 更 人性化 人物二 更 真实 男人 一直 认为 古龙 笔下 人物二 爱飞飞 多于 人物一 一定 更爱 一定 一起,0
 人物一 见此 表示 一心 求死 碰巧 人物二 火场 中 救出 王怜花 手下 巨人 人物一 没死成,0
 知道 若干年 人物二 人物一 话 叙 当年 时 会 不会 忆起 一个 唤 白飞飞 女子 感叹 一声,0
 人物二 揭开 人物一 布下 一个个 迷阵 猜出 快活 王是 人物一 假扮 疯狂 女子 做 想 死 手中,0
 历经 假 人物二 风波 火海 逃生 之后 人物二 终于 人物一 坦言 关心 幽灵 宫主 白飞飞 怜惜 安抚 那颗 不安 心,0
 因飞飞 伤情 人物一 激怒 之下 恶化 人物二 救 飞飞 不得不 求助于 白静 答应 永不 飞飞 说出 实情,0
 七年 之后 千面 公子 王怜花 竟 只身 惊现 仁义 庄 人物一 询问 人物二 下落,0
 后来 人物一 再度 闯祸 累 徐若愚 横死 白飞飞 失踪 金无望 断臂 人物二 怒责 人物一 伤心欲绝 离去,0
 人物一 任性 导致 悲剧 加上 徐若愚 之死 人物二 出言 人物一 走 人物一 伤心欲绝 想 嫁祸 人物二 设法 寻死,0
 人物一 假扮 成 幽灵 宫主 希望 死 人物二 手中,0
 快活 王 义子 熊猫儿 追踪 误上 花轿 人物一 时 人物二 云梦 轩 相遇 结交 成 朋友,0
 骄傲 王怜花 人物二 一争 高下 故意 人物一 放走 设下 圈套 恭候 人物二,0
 人物一 家境 幸福 人物二 消化 幼年 黑暗,0
 达到 报复 目的 快活 王让 人物一 照顾 受伤 人物二 想 之间 产生 感情 拆散,0
 人物一 过错 白飞飞 失踪 徐若愚 丐帮 所杀 忍无可忍 人物二 归罪于 人物一 无意 伤害 祠堂 中将 赶走,0
 伤心欲绝 人物一 人物二 由爱 转恨 巧妙 抓 受 重伤 王怜花 联手 丐帮 大会 陷害 人物二 内心 却是 挣扎 痛苦,0
 白飞飞 悲惨 身世 人物二 更加 同情 人物一 认为 人物二 查明 真情 只顾 照顾 害 爹 凶手 心中 愤懑,0
 金无望 人物一 先走 独自 迎战 四人 却力 不敌 关键时刻 人物二 突如 天神 飞降 救 走,0
 人物一 大手笔 搭建 奢豪 场景 打扮 成 快活 王 人物二 打死 至少 这下 人物二 会 记住,0
 人物二 有情 幽灵 宫主 白飞飞 抓获 四人后 对四人 百般折磨 地下 宫殿 掺入 春药 人物二 发生 七夜 之情 人物一 全然不知,0
 人物一 假扮 成 幽灵 宫主 希望 死 人物二 手中,0
 活 财神 千金 人物一 寻 情郎 人物二 一路 江南 追到 开封 城外 仁义 庄 更 任性 人物二 惹出 一堆 麻烦,0
 原来 不明 缘由 人物一 伤心欲绝 报复 人物二 居然 决定 嫁给 王怜花 世上 唯一 一个 人物二 比肩 优秀 男子,0
 人物一 质问 话 不到 人物二 面前 说,0
 快活 王要 杀死 独孤 伤 生 希望 时 人物一 人物二 早地 断然拒绝 代替 人物二 回答 全然不顾 面对 死亡,0
 人物一 扬起 头 不曾 博学多闻 才子 心动 吐出 两个 字 人物二,0
 先前 人物一 白飞飞 撒泼 引起 人物二 人物一 不满 此事 朱 耿耿于怀 不以为意 认为 出 不了 意外 便 独自 在外 玩雪为 乐,0
 怜花 公子 劫 新郎 内容简介 怜花 公子 爱上 人物二 人物二 人物一 结婚 这位 翩翩 浊世 佳 公子 会,0
 得不到 又害 不了 人物二 人物一 痛苦 失望 归家 途中 再次 落入 王怜花 手中,0
 剧中 几场 人物二 抱 人物一 镜头 得到 黄海冰 上身 端端正正 看不到 下身 蹲 腿 垫 起来 做 支撑,0
 人物二 笑傲江湖 达 三十年 之久 朱大 小姐 人物一,0
 活 财神 千金 人物一 寻 情郎 人物二 一路 江南 追到 开封 城外 仁义 庄 更 任性 人物二 惹出 一堆 麻烦,0
 ★ 武林 外史 登场 经典 人物 人物二 人物一 王怜花 熊猫儿 白飞飞 金无望 快活 王 云梦仙子 王夫人,0
 人物一 王怜花 怂恿 决定 丐帮 大会 设局 陷害 人物二 欲陷 人物二 不义,0
 人物一 处处 讨好 人物二 交往 之中 七七 发现自己 真正 地爱上 人物二,0
 终于 感动 人物二 人物一 表露 心迹 苦难 换来 两人 幸福 相拥,0
 一幕 令 不明 里 人物一 再次 绝望 人物二 经受 不住 王夫人 诱惑 答应 嫁给 王怜花 报复 人物二,0
 人物一 正义感 爱 人物二 方才 喜欢 正义 不如说 爱 人物二 人物二 正义,0
 武林 外史 同人 人物一 主要 角色 主角 人物一 人物二 熊猫儿,0
 人物一 险遭 王怜花 凌辱 幸好 人物二 熊猫儿 及时 出现 人物二 之间 芥蒂 没有 消除,0
 人物一 不禁 夸奖 王怜花 文武双全 人物一 心中 已有 人物二 王怜花 引诱 终于 不为所动,0
 两人于 年 合作 电视剧 武林 外史 里 男女 主角 人物二 人物一 广大观众 喜爱,0
 人物一 熊猫儿 更气 更恨 老狐狸 竟连 称呼 改 年纪 居然 自称 贱妾 居然 人物二,0
 人物一 故意 金无望 一起 离开 以气 人物二 人物二 未 追 牵扯 出 金无望 一段 情谊,0
 狡猾 王怜花 假扮 人物二 骗取 人物一 钱和 幸亏 人物二 及时 赶到 救出 金无望 熊猫儿 平安无事,0
 人物一 每晚 孤独 一人 自然 感到 帐 帷 寂寞 和尚 裴如海 有机可乘 竟然 来到 人物二 家里 人物一 床,0
 栾廷玉 深知 人物二 盗宝 最大 障碍 牵制 人物二 祝龙 前往 骚扰 人物二 相好 人物一 设计 一场 先 调戏 逼婚 抢亲 连环计,0
 两年 人物二 公务 繁忙 经常 衙门 当值 疏冷 人物一,0
 此后 便是 石秀 知 奸情 告知 人物二 人物一 反 诳 石秀 杀僧 人物二 杀妻 齐奔 梁山 共襄 义举,0
 人物二 石秀 中 人物一,0
 羊马 折 本钱 卖 柴 为生 人物二 结拜兄弟 人物二 妻 人物一 裴如海 通奸 人物二 怒 杀 二人 畏罪 投奔 梁山,0
 人物一 本夫 人物二 绰号 宣和 遗事 元杂剧 诚斋 乐府 中 本作 赛 关索,0
 石秀 人物二 人物一 骗 翠屏山 人物一 当面 对质 以证 清白,0
 德国 翻译 水浒 中 人物二 人物一 故事 译名 圣洁 寺院,0
 水浒传 中 杀妻 描写 病 关索 人物二 杀 人物一 最为 残忍 血腥 写 比较 详细,0
 后来 人物二 手刃 通奸 妻子 人物一 之时 时 迁 撞 时迁 要求 人物二 石秀 带 一起 梁山 入伙,0
 人物二 石秀 中 扮演 人物二 妻子 人物一 不耐 寂寞 通奸 不良 女子 最后 人物二 所杀,0
 人物二 醉 骂 人物一 说 ③ 贱人,0
 原著 中 人物二 是因为 石秀 挑拨 人物一 杀死 没有 那句 嫁 两年 不及 师兄 睡 两夜 快活,0
 投奔 梁山 正当 人物二 石秀 杀 人物一 商量 梁山 时 时迁 正好 一旁 目击 过程 时迁 要求 梁山,0
 先 杀 裴如海 胡道 后引 人物二 翠屏山 人物一 对质 洗刷 人物二 杀 人物一 迎儿,0
 新版 水浒传 中 人物一 本夫 人物二,0
 电影 人物二 石秀 中 饰演 人物一 香港 演员 温碧霞,0
 人物二 石秀 杀 人物一 裴如海 正 商量 投奔 梁山 没想到 撞 时迁,0
 大轴 翠屏山 朱琴心 饰 人物一 马连良 饰 石秀 吵家 尚和玉 饰 石秀 杀山 王凤卿 饰 人物二,0
 二十二 新 水浒 中 人物二 翠屏山 杀 人物一 原著 中是 人物一 丫鬟 迎儿 一并 杀,0
 计救 时迁 石秀 人物二 杀 偷情 裴如海 人物一 人物二 妻子 决定 投奔 梁山,0
 蓟州 好汉 人物二 之妻 人物一 和尚 私通 挑拨 人物二 结义兄弟 石秀 之间 关系 人物二 识 破碎 剐 翠屏山,0
 水浒 女性 人物 笔者 留下 最深 印象 潘金莲 蓟州 两院 押狱 兼 刽子手 病 关索 人物二 老婆 人物一,0
 第二十一回 同样 红杏出墙 人物二 妻子 人物一 没事 在家 偷养 和尚 玩,0
 人物二 常在 牢中 当值 妻子 人物一 使女 迎儿 头陀 胡道 协助 和尚 裴如海 通奸,0
 水浒传 中 描写 人物二 石秀 杀 人物一 情节,0
 胡道 历史 介绍 胡道 水浒传 一百零八 之外 人物 庙里 头陀 病 关索 人物二 杀死 老婆 人物一 回目 中 出现,0
 一个 意大利人 安德烈 奥吉 水浒 中 人物二 石秀 裴如海 人物一 故事 翻译 成书 取名为 菩萨,0
 石秀 发现 告诉 人物二 人物二 信 轻信 人物一 谗言 石秀 逐出 家门,0
 ② 人物一 做亡 斋 心愿 登山 入庙 人物二 知之 摆香桌 敲 木鱼 人物二 不知,0
 周 知府 再次 倚重 人物二 人物二 娶 娇妻 人物一 异常 卖力,0
 石秀 石秀 捉奸 石秀 一次 石秀 买肉 回来 发现 肉铺 歇业 原来 是因为 人物二 妻子 人物一 前夫 做法 事,0
 石秀 投奔 梁山 正当 人物二 石秀 杀 人物一 商量 梁山 时 时迁 正好 一旁 目击 过程 时迁 要求 梁山,0
 人物二 妻子 人物一 达到 恨之入骨 地步,0
 人物二 妻子 人物一 裴如海 通奸 怒 杀 二人 投奔 梁山 中途 相遇 时迁 只为 时迁 偷鸡 大闹 祝家庄,0
 周 知府 丫鬟 小翠 祝家庄 买通 人物二 骗 妓院 看门 泼 污水 导致 人物一 人物二 极大 不满,0
 石秀 捉奸 石秀 一次 石秀 买肉 回来 发现 肉铺 歇业 原来 是因为 人物二 妻子 人物一 前夫 做法 事,0
 石秀 不忍 人物二 受 蒙骗 暗中 设计 杀害 裴如海 人物二 人物一 骗上 翠屏山,0
 杜兴 计救 时迁 石秀 人物二 杀 偷情 裴如海 人物一 人物二 妻子 决定 投奔 梁山,0
 妻子 人物一 和尚 裴如海 奸情 异姓 兄弟 石秀 此事 告诉 人物二 人物一 反咬 石秀 一口 石秀 人物二 赶出 家门,0
 石秀 人物一 反目 愤而 离去 乘醉夜 杀 裴如海 人物二 始悟 定计 诓 人物一 迎儿 翠屏山 勘问 奸情 石秀 逼 杨 杀死 巧云,0
 一天 人物二 买 一根 线 人物一 线 拿到 柜台 人物二 口袋 里 掏出 一个 银元,0
 人物一 相遇 结识 岁 人物一 曾经 湘西 魔王 人物二 老婆 当年 湘西 压寨夫人 中 唯一 活着,0
 人物二 上门 提亲 不到 一个月 人物一 娶 进 门,0
 人物二 人物一 少管 男人 事 经常 劝 人物二 少 树敌 积德,0
 逃跑 数月 人物二 人物一 带 孩子 回娘家 张家 坨,0
 梅芳姑 主要 剧情 侠客行 故事 骨干 人物二 人物一 所生 一对 儿子,0
 梅芳姑 心仪 清观 门人 人物二 无奈 人物二 锺 情 於 温柔 美貌 样样 梅芳姑 师妹 人物一,0
 人物二 最后 答案 告诉 梅芳姑 强 人物一 强 人物二 强 人物二 一起 自惭形秽,0
 次子 石 中坚 暗恋 人物二 梅芳姑 杀害 长子 石中玉 人物一 过分 溺爱 养成 无法无天 性格,0
 人物二 人物一 大概 应 一位 名人 那句 幸福 家庭 往往 相似 甚太多 说,0
 有意思 这位 梅 姑娘 人物一 人物二 偏偏 选中 人物一 为妻,0
 贝海石 命令 鬼祟 没有 命令 不能 见 人物二 人物一 夫妻 俩个 严加防范 人物二 人物一 夫妻 决不能 放走 人物二 人物一 夫妻 明白,0
 后来 天虚 向人物二 人物一 问罪 时 毒 误会 澄清 石破天 三人 解毒 人物二 人物一 离开,0
 人物二 人物一 一时 看不清 不肯 便 杀手 取 性命 双剑 各圈 半圆 剑光 霍霍 罩 玄素双 剑 之下,0
 侍剑 说 贝 先生 说 人物二 人物一 夫妻 二人 知道 帮主 下落 放 人物二 人物一 夫妻 帮主 自然 会 回来 引蛇出洞,0
 梅芳姑 问 当年 武功 人物一 相比 人物二 张,0
 人物一 女 金庸 武侠小说 侠客行 中 人物 丈夫 人物二 合 称为 黑白 双剑 其子 石破天 石中玉,0
 人物二 说 闵妹 不必 自责 不要 说 人物二 何尝 思儿 心切 人物一 说 玉儿 扣 水磨坊 见到 玉儿 一个 变成,0
 人物二 人物一 大概 应 一位 名人 那句 幸福 家庭 往往 相似 甚太多 说,0
 爱情故事 年 夏天 韩国 联赛 处于 休战 期 人物二 受 俱乐部 委派 接 一部 广告片 搭档 人物一,0
 人物一 韩国 国家 男子 足球队 球星 人物二 太太 年 韩国 小姐,0
 年 前 韩国 小姐 人物一 完婚 更是 人物二 韩国 成为 家喻户晓 明星,0
 有意思 那天 人物二 带 队友 李东国 高钟秀 一起 前往 介绍 说 人物一 小妹妹,0
 人物一 爱情故事 年 夏天 韩国 联赛 处于 休战 期 人物二 受 俱乐部 委派 接 一部 广告片 搭档 人物一,0
 人物一 原型 电视剧 亮剑 中 主人公 李云龙 原型 原 北京军区 副司令员 人物二,0
 人物一 中国人民解放军 一代 名将 人物二 中将 年 授衔 原配 夫人 感情 原因 离婚,0
 人物二 人物一 结婚 十多年,0
 人物二 一听 妻子 作风 问题 告到 党中央 激怒 雄狮 疯劲 反向 组织 离婚 报告 人物一 离婚,0
 人物二 北京 结发 妻子 人物一 听到 患 癌症 消息 脸 唰 地白,0
 恋人 韩秀荣 妻子 人物一 亲生 妹妹 人物二 互生 爱恋 致使 姐姐 人物二 离婚 人物二 开除党籍 撤消 职务,0
 金庸 结尾 一句 人物二 由怜生 爱 由感 深情 人物一 感情 美满 收场 总为 结局 遗憾,0
 知道 人物二 心中 人物一 成为 值得 一辈子 爱 女人,0
 人物二 避 人物一 坐船 独行 遇上 关东 三魔及 仇人 言伯乾 几次 遇险 仗 机警 逃出 亏得 人物一 假扮 引开 众人 脱险,0
 人物一 几次 人物二 交往 一往情深 岂料 人物二 暗恋 骆冰 毫不 理睬,0
 其间 人物二 得知 师父 马真 张召重 所害 脱 袈裟 誓为 师父 报仇 人物一 借其 报仇 心切 设计 陆菲青 从中 撮合 二人 终于 订下 终身,0
 后来 人物二 人物一 婚姻 骆冰 真的 没少费 心思,0
 红花 会 中 已有 三对 夫妇 文泰来 骆冰 徐天宏 周绮 人物二 人物一,0
 后来 人物二 伤重 人物一 细心 照料 一副 刁蛮 顽皮 脾气 竟然 尽数 收拾 起来,0
 第一个 天目山 人物二 脸刚 烧坏 之后 人物一 前去 找,0
 人物二 人物 经历 金笛秀才 人物二 暗恋 骆冰 后来 娶 一心 爱慕 人物一,0
 人物二 妻子 人物一 织锦 回文 寄给 因以 指 情书,0
 人物二 前秦 苻 坚时 秦州 刺史 谪戍 流沙 其妻 人物一 织锦 回文诗 寄赠,0
 ⑶ 机中 一句 人物二 苻 坚 秦州 刺史 谪 龙沙 其妻 人物一 能文 颇 思滔 织锦 回文 旋图 诗 寄,0
 晋书 人物二 妻苏氏 传 云 人物一 织锦 回文 旋图 诗 以赠 徙 流沙 丈夫 人物二,0
 上联 典指 十六 国时 前秦 女诗人 人物一 字若兰 丈夫 人物二 秦州 刺史 因罪 迁徙 流沙 人物一 织锦 成 回文 璇玑 图诗 寄 表达 思念 之情,0
 璇玑 图 制作 年代 武则天 序 中有述 人物二 镇 岐阳时 人物一 二十一岁,0
 人物一 家乡 武功 人物二 家乡 扶风 璇玑 图 传说,0
 约 公元 年 人物二 秦州 剌 史 携妻 人物一 长安 移居 秦州,0
 机中句 人物二 苻 坚 秦州 刺史 谪 龙沙 其妻 人物一 能文 颇 思滔 织锦 回文 旋图 诗 寄 共 八百 四十 字 纵横 反复 皆 成文 意,0
 人物二 奉命 出镇 襄阳 本欲 携 妻妾 人物一 赵妾 之事 赌气 人物二 只带 赵阳 台 赴任,0
 机中 织锦 秦川 女 碧纱 如烟 隔 窗语 织锦 秦川 女 固可 指为 苻 秦时 人物二 妻 人物一 更 看作 唐时 关中 一带 征夫 远戍 思妇,0
 机中 锦字 指晋 人物二 妻 人物一 作 织锦 回文 璇玑 图,0
 遂 机中 锦字 指晋 人物二 妻 人物一 作 织锦 回文 璇玑 图,0
 后来 人物二 奉命 出镇 襄阳 本欲 携 妻妾 人物一 赵妾 之事 赌气 人物二 只带 赵阳 台 赴任,0
 璇玑 图诗 简介 杂 体诗 十六 国时 前秦 女诗人 人物一 作 晋书 列女 传 载 人物二 因罪 戍 流沙 其妻 人物一 织锦 回文 图诗 以赠,0
 晋书 列女 人物二 妻传 普 人物二 妻 人物一 字若兰 善属文,0
 双方 父母 作主 人物二 人物一 遂 前秦 建元 十四年 结为 夫妻,0
 回文诗 传云起 苻 秦时 人物二 妻 人物一 织锦 图 后来 文士 时 仿作,0
 闵 老二 日月神教 少室 山下 围攻 人物二 人物一,0
