sent_id,entity1,entity2,sent
TRAIN_SENT_ID_257373,袁克文,袁世凯,5 家庭成员 : 父亲 吴仲裔 ， 其 丈夫 是 华裔 美国 物理学家 袁家骝 ， 袁世凯 次子 袁克文 的 儿子 。
TRAIN_SENT_ID_257374,袁克文,袁世凯,2003 年 — — 美国 华裔 物理学家 袁家骝 （ 袁世凯 次子 袁克文 之子 ） 在 北京协和医院 逝世 ， 享年 91 岁 。
TRAIN_SENT_ID_257375,袁克文,袁世凯,3 民国 四大 公子 : 指 张伯驹 、 袁克文 （ 袁世凯 次子 ） 、 溥侗 （ 前清 宗室 ， 镇国 将军 ） 、 张学良 （ 张作霖 之子 ） 。
TRAIN_SENT_ID_257376,袁克文,袁世凯,袁世凯 派 袁克文 接 他 到 安阳 洹 上 村 养病 （ 正是 袁世凯 退隐 洹 上 时期 ） 。
TRAIN_SENT_ID_257377,袁克文,袁世凯,"红豆馆主 与 袁世凯 之二 公子 袁克文 曾共组 "" 言乐会 "" ， 极 一时 之盛 ， 经常 组织 演出 。"
TRAIN_SENT_ID_257378,袁克文,袁世凯,曾 在 袁世凯 家任 家庭教师 ， 袁克文 从 其学 。
TRAIN_SENT_ID_257379,袁克文,袁世凯,② 袁克文 、 步林屋 ， 袁是 袁世凯 子 ， 号 寒云 ； 步是 袁世凯 秘书 ， 号林 屋山人 。
TRAIN_SENT_ID_257380,袁克文,袁世凯,曾任 袁世凯 家庭教师 ， 袁克文 曾 从 问业 。
TRAIN_SENT_ID_257381,袁克文,袁世凯,袁克文 ： 袁世凯 之子 ， 昆曲 名家 ， 民国 四 公子 之一 。
TRAIN_SENT_ID_257382,袁克文,袁世凯,据 袁克文 回忆 ， 袁世凯 曾 说 ： 我 代人受过 多 的 很 ， 从未 辩过 。
TRAIN_SENT_ID_257383,袁克文,袁世凯,湖南 洹 上 私乘 （ 袁世凯 家谱 ） 袁克文 修撰 。
TRAIN_SENT_ID_257384,袁克文,袁世凯,袁家骝 出身 显赫 ， 是 袁世凯 “ 二 皇子 ” 袁克文 的 公子 。
TRAIN_SENT_ID_257385,袁克文,袁世凯,叶氏本 与 二 公子 袁克文 两情相悦 ， 却 阴差阳错 嫁给 了 比 自己 大 二十五岁 的 袁世凯 。
TRAIN_SENT_ID_257386,袁克文,袁世凯,而 另 一本 在 民国 期间 被 一位 姓 蔡 的 恶人 得到 ， 差点 被 卖 到 国外 ， 幸 被 民国 四大 公子 之一 、 袁世凯 次子 袁克文 买下 。
TRAIN_SENT_ID_257387,袁克文,袁世凯,他 眼下 正在 拍 王瑞 导演 的 电视剧 《 老城 》 ， 饰演 袁世凯 的 二 儿子 袁克文 。
TRAIN_SENT_ID_257388,袁克文,袁世凯,袁世凯 临死前 曾经 托孤 给 徐世昌 ， 所以 袁克文 回来 后 ， 任 大总统 的 徐世昌 要 拿 拐杖 敲断 他 的 腿 。
TRAIN_SENT_ID_257389,袁克文,袁世凯,他 便是 世界 著名 高能 物理学家 、 美籍华人 袁家骝 ， 袁世凯 二 儿子 袁克文 之子 。
TRAIN_SENT_ID_257390,袁克文,袁世凯,因此 ， 袁世凯 对 所生 17 子 、 15 女 最 宠爱 者 就是 袁克文 。
TRAIN_SENT_ID_257391,袁克文,袁世凯,吴健雄 的 丈夫 袁家骝 ， 是 袁世凯 “ 二 皇子 ” 袁克文 的 公子 ， 1942 年 5 月 30 日 ， 吴健雄 三十岁 生日 的 前一天 与 袁家骝 结婚 了 。
TRAIN_SENT_ID_257392,袁克文,袁世凯,爱新觉罗 · 溥侗 “ 言乐会 ” : 红豆馆主 与 袁世凯 之二 公子 袁克文 曾共组 “ 言乐会 ” ， 极 一时 之盛 ， 经常 组织 演出 。
TRAIN_SENT_ID_257393,袁克文,袁世凯,幼年 : 袁克文 是 袁世凯 的 三 姨太 朝鲜人 金氏 所生 ， 因为 大姨 太未生 子女 ， 所以 克文 从小 便 被 过继 给 大姨 太 收养 。
TRAIN_SENT_ID_257394,袁克文,袁世凯,周道如 就 准备 向 袁世凯 辞行 ， 是 袁克文 带 着 一群 弟妹 苦苦 挽留 ， 使 周道如 不忍 抛 下 他们 ， 随 他们 一起 到 了 洹 上 。
TRAIN_SENT_ID_257395,袁克文,袁世凯,后方 女方 庆根 ， 嫁 袁世凯 之孙 、 袁克文 之子 袁家 嘏 ， 两家 又 成亲 家 。
TRAIN_SENT_ID_257396,袁克文,袁世凯,袁世凯 的 二 公子 袁克文 知道 这件 事后 ， 先是 当面 质问 父亲 为什么 要 这样 做 ， 说 父亲 恩将仇报 ， 包藏祸心 ， 气得 袁世凯 暴跳如雷 。
TRAIN_SENT_ID_257397,袁克文,袁世凯,袁克文 是 袁世凯 的 次子 ， 1890 年 7 月 出 生于 朝鲜 汉城 。
TRAIN_SENT_ID_257398,袁克文,袁世凯,袁克文 读过 吕碧城 的 文章 ， 早已 仰慕 其 才华 ， 此番 不忍心 见 其 落难 ， 于是 立即 将 此事 告诉 了 父亲 袁世凯 。
TRAIN_SENT_ID_257399,袁克文,袁世凯,公子 民国 四大 公子 : 指 张伯驹 、 袁克文 （ 袁世凯 次子 ） 、 溥侗 （ 前清 宗室 ， 镇国 将军 ） 、 张学良 （ 张作霖 之子 ） 。
TRAIN_SENT_ID_257400,袁克文,袁世凯,大姨 太 的 骄纵 ， 袁世凯 的 偏爱 ， 造就 了 袁克文 的 挥霍 、 任性 、 骄奢 的 花花公子 性格 ， 吃 、 喝 、 嫖 、 赌 、 抽 （ 鸦片 ） 样样 都 干 。
TRAIN_SENT_ID_257401,袁克文,袁世凯,溥侗是 民国时期 的 “ 四 公子 ” 之一 ， 其他 三位 “ 公子 ” 分别 是 袁世凯 的 次子 袁克文 ， 张镇芳 之子 张伯驹 ， 张作霖 之子 张学良 。
TRAIN_SENT_ID_257402,袁克文,袁世凯,潭 的 北侧 有 巨石 ， 上书 袁世凯 少子 袁克文 的 题刻 “ 流水 音 ” 。
TRAIN_SENT_ID_257403,袁克文,袁世凯,闵尔昌 与 袁世凯 及其 子 袁克定 、 袁克文 等 关系密切 。
TRAIN_SENT_ID_257404,袁克文,袁世凯,袁世凯 的 大 公子 袁克定 和 二 公子 袁克文 是 两个 性格 、 志趣 ， 人品 截然不同 的 人 。
TRAIN_SENT_ID_257405,袁克文,袁世凯,据 其次 子 袁克文 回忆 ， 袁世凯 生前 曾 在 太行山 中 选定 了 墓地 ， 但 因 其 长子 袁克定 的 反对 ， 最终 葬于 安阳 。
TRAIN_SENT_ID_257406,袁克文,袁世凯,袁世凯 就任 中华民国 大总统 后 ， 袁克文 又 向 父亲 建议 ， 聘请 吕碧城 出任 女 官 ， 可以 自由 出入 新华 宫 。
TRAIN_SENT_ID_257407,袁克文,袁世凯,袁世凯 的 二 儿子 袁克文 在 《 辛丙 秘苑 》 中 形容 叶氏 ： “ 婉姿 明靓 ， 柔姿 丰仪 ” 。
TRAIN_SENT_ID_257408,袁克文,袁世凯,其父 袁克文 是 袁世凯 的 庶出 儿子 ， 因为 写下 “ 绝怜 高处 多 风雨 ， 莫到 琼楼 最上层 ” 诗句 影射 洪宪帝制 ， 最后 被 软禁 而 失宠 。
TRAIN_SENT_ID_257409,袁克文,袁世凯,他们 分别 是 末代皇帝 溥仪 的 族兄 溥侗 、 袁世凯 的 次子 袁克文 、 河南 都督 张镇芳 之子 张伯驹 、 奉系军阀 张作霖 之子 张学良 。
TRAIN_SENT_ID_257410,袁克文,袁世凯,袁世凯 之子 袁克文 （ 寒云 ） 对 此书 更 推崇 誉扬 备至 。
TRAIN_SENT_ID_257411,袁克文,袁世凯,袁克文 到 苏州 置办 “ 行头 ” ， 结识 了 会 唱 皮黄 的 雏妓 薛瑶 琴 ， 有心 娶 她 ， 却 被 其父 袁世凯 夺 了 去 ， 纳为 十三姨 太 。
TRAIN_SENT_ID_257412,袁克文,袁世凯,澄 澹 榭 额书 有 “ 澄 澹 ” 二字 ， 联日 ： “ 芳 沼拂席 ： 垂檐 带空 ” ， 为 袁世凯 的 次子 袁克文 所书 。
TRAIN_SENT_ID_257413,袁克文,袁世凯,后方 女方 庆根 ， 嫁 袁世凯 之孙 、 袁克文 之子 袁家 嘏 ， 两家 结成 亲家 。
TRAIN_SENT_ID_257414,袁克文,袁世凯,其 丈夫 是 华裔 美国 物理学家 袁家骝 ， 袁世凯 次子 袁克文 的 儿子 。
TRAIN_SENT_ID_257415,袁克文,袁世凯,据说 袁世卿 的 原型 是 袁世凯 的 次子 袁克文 ， 化名 世卿 寓意 世代 公卿 、 永为 贵胄 ， 一家之言 。
TRAIN_SENT_ID_257416,袁克文,袁世凯,袁世凯 称帝 ， 任 代理 印铸 局长 ， 谄事 袁世凯 的 儿子 袁克文 。
TRAIN_SENT_ID_257417,袁克文,袁世凯,袁克文 生 下 不久 ， 被 过继 给 袁世凯 宠爱 的 大姨 太沈氏 。
TRAIN_SENT_ID_257418,袁克文,袁世凯,原 为 南京 妓女 ， 结识 袁克文 之后 成为 直隶 总督 袁世凯 的 妾 。
TRAIN_SENT_ID_257419,袁克文,袁世凯,二 、 袁克文 的 出生 袁克文 出生 在 朝鲜 ， 他 的 母亲 即 袁世凯 的 三 姨太 ， 是 朝鲜 王妃 闵氏 的 表妹 、 十六岁 时 嫁给 袁世凯 的 朝鲜 姑娘 。
TRAIN_SENT_ID_257420,袁克文,袁世凯,袁克文 幼年 : 袁克文 是 袁世凯 的 三 姨太 朝鲜人 金氏 所生 ， 因为 大姨 太未生 子女 ， 所以 克文 从小 便 被 过继 给 大姨 太 收养 。
TRAIN_SENT_ID_257421,袁克文,袁世凯,当时 不但 很多 诗人 词客份 至沓来 ， 就 连 梁启超 、 袁克文 （ 袁世凯 之子 ） 也 来 吟唱 。
TRAIN_SENT_ID_257422,袁克文,袁世凯,袁克文 故居 是 袁世凯 的 次子 袁克文 在 天津 的 故居 。
TRAIN_SENT_ID_257423,袁克文,袁世凯,2 袁克文 “ 极端 反对 ” 袁世凯 称帝 ?
TRAIN_SENT_ID_257424,袁克文,袁世凯,3 月 22 日 — — 袁克文 ， 文学家 ， 学者 ， 袁世凯 之子 。
TRAIN_SENT_ID_257425,袁克文,袁世凯,辛亥革命 后 去 北京 ， 与 袁世凯 之子 袁克文 交游 ， 袁世凯 称帝 后 ， 任印 铸 局长 。
TRAIN_SENT_ID_257426,袁克文,袁世凯,袁克权 立 为 接班 : 1916 年 洪宪帝制 时 ， 袁世凯 曾 让 他 和 长子 袁克定 、 次子 袁克文 同穿 太子 服 ， 将 其 视为 候选 接班人 。
TRAIN_SENT_ID_257732,桓雄,桓因,桓因 给 了 桓雄 三个 仙符 印 ， 作为 天上 神仙 的 标志 。
TRAIN_SENT_ID_257733,桓雄,桓因,昔有 桓因 ( 谓 帝释 也 ) 庶子 桓雄 。
TRAIN_SENT_ID_257734,桓雄,桓因,桓雄 传说 典故 : 根据 《 三国 遗事 》 和 《 帝王 韵纪 》 的 记载 ， 桓因 的 儿子 桓雄 想 朝鲜族 神话 下凡 与 人类 一起 生活 。
TRAIN_SENT_ID_257735,桓雄,桓因,"桓因 的 庶子 桓雄 想 下凡 ， 因此 桓因 选了 三危 、 太伯 二地 , 并 给 了 桓雄 三个 仙符 印 ， 作为 天上 神仙 的 标志 。"
