sent_id,entity1,entity2,sent
TRAIN_SENT_ID_252308,文姜,鲁桓公,鲁桓公 三年 （ 齐僖公 二十二年 ， 前 709 年 ） ， 鲁桓公 派 公子 挥到 齐国 迎娶 文姜 为妻 ， 并立 文姜 为 夫人 。
TRAIN_SENT_ID_252309,文姜,鲁桓公,嫁女 求援 : 齐僖公 二十二年 （ 鲁桓公 三年 ， 公元前 709 年 ） 正月 ， 齐僖公 和 鲁桓公 在 嬴 地 会见 ， 与 鲁桓公 订婚 ， 女儿 文姜 嫁给 他 。
TRAIN_SENT_ID_252310,文姜,鲁桓公,文姜 闻讯 ， 便 要求 和 丈夫 一起 去 齐国 ， 鲁桓公 不顾 大臣 反对 ， 答应 了 她 的 请求 。
TRAIN_SENT_ID_252311,文姜,鲁桓公,齐人恶 鲁桓公 微弱 ， 不能 防闲 文姜 ， 使 至 淫乱 ， 为二国 患焉 。 ”
TRAIN_SENT_ID_252312,文姜,鲁桓公,文姜 被 父亲 许配给 鲁桓公 多年 后 已经 生 了 二个 儿子 ， 回娘家 见到 亲生 哥哥 ， 却 又 和 哥哥 相奸 。
TRAIN_SENT_ID_252313,文姜,鲁桓公,鲁桓公 的 夫人 文姜 ， 是 齐国 的 姑娘 。
TRAIN_SENT_ID_252314,文姜,鲁桓公,早 在 为 太子 时 ， 就 与 妹妹 文姜 私通 ， 后 文姜 嫁 与 鲁桓公 。
TRAIN_SENT_ID_252315,文姜,鲁桓公,1 、 《 诗 · 齐风 · 敝 笱 序 》 ： “ 齐人恶 鲁桓公 微弱 ， 不能 防闲 文姜 ， 使 至 淫乱 ， 为二国 患焉 。 ”
TRAIN_SENT_ID_252316,文姜,鲁桓公,鲁桓公 3 年 娶 齐侯女 文姜 为 夫人 ， 遣羽父 赴 齐行 迎娶 之 事 。
TRAIN_SENT_ID_252317,文姜,鲁桓公,公元前 709 年 中国 : 公元前 709 年 齐鲁 联姻 : 公元前 709 年 ， 齐僖公 把 自己 的 女儿 文姜 嫁给 鲁桓公 。
TRAIN_SENT_ID_252318,文姜,鲁桓公,转眼 又 过 了 4 年 ， 文姜 终于 要求 鲁桓公 带 她 一起 到 齐国 ， 看一看 家中 的 亲人 ， 当然 她 最 想 看 的 是 姜 诸儿 。
TRAIN_SENT_ID_252319,文姜,鲁桓公,申繻 书名 来源 : 鲁桓公 六年 九月 ， 其 夫人 文姜 生 下 长子 姬同 （ 后来 的 鲁庄公 ） ， 鲁国为 此 举行 了 隆重 的 祭祀 和 庆祝 仪式 。
TRAIN_SENT_ID_252320,文姜,鲁桓公,文姜 ， 嫁 鲁桓公 。
TRAIN_SENT_ID_252321,文姜,鲁桓公,申繻 谏 桓 公如齐 : 鲁桓公 18 年春 ， 桓公想 和 夫人 文姜 一起 到 齐国 访问 。
TRAIN_SENT_ID_252322,文姜,鲁桓公,《 史记 · 齐太公 世家 》 （ 齐襄公 ） 四年 ， 鲁桓公 与 夫人 （ 文姜 ） 如齐 。
TRAIN_SENT_ID_252323,文姜,鲁桓公,诗中前 两章 斥责 文姜 不该 返回 齐国 ， 后 两章 讥刺 鲁桓公 。
TRAIN_SENT_ID_252324,文姜,鲁桓公,春天 ， 齐襄公 不但 邀请 鲁桓公 ， 还 在 邀请函 中说 宫廷 中 的 嫂嫂 们 思念 小姑 文姜 ， 请 妹夫 带 妹妹 一同 回国 。
TRAIN_SENT_ID_252325,文姜,鲁桓公,但 鲁桓公 没 听 出来 ， 也许 是 被 文姜 迷倒 了 ， 不 愿意 相信 吧 。
TRAIN_SENT_ID_252326,文姜,鲁桓公,到头来 ， 齐僖公 以 政治 联姻 的 方式 ， 把 文姜 嫁给 了 鲁桓公 姬轨 。
TRAIN_SENT_ID_252327,文姜,鲁桓公,文姜 看到 情人 哥哥 的 邀请函 ， 马上 明白 诸儿 的 用心 ， 脸红 心跳 之际 ， 软语 相求 ， 鲁桓公 不顾 大夫 申缟 的 苦谏 ， 带 着 夫人 文姜 同行 入齐 。
TRAIN_SENT_ID_252328,文姜,鲁桓公,鲁桓公 知道 此事 后 ， 责怪 文姜 ， 文姜 将 情况 告诉 齐襄公 。
TRAIN_SENT_ID_252329,文姜,鲁桓公,鲁桓公 的 妻子 是 文姜 ， 她 是 齐国公主 ， 在 未 出嫁 前 ， 和 同父异母 的 哥哥 ， 也 就是 后来 成为 齐襄公 的 姜 诸儿 有染 。
TRAIN_SENT_ID_252330,文姜,鲁桓公,鲁桓公 十八年 （ 齐襄公 四年 ， 前 694 年 ） 春天 ， 文姜 和 鲁桓公 来到 齐国 ， 再度 与 齐襄公 私通 。
TRAIN_SENT_ID_252331,文姜,鲁桓公,在 齐国 ， 文姜 和 诸儿 旧情 复燃 ， 她 留宿 齐宫 彻夜 不 回鲁侯 居住 的 驿馆 ， 鲁桓公 为此 大为 恼火 并 斥责 了 妻子 。
TRAIN_SENT_ID_252332,文姜,鲁桓公,鲁桓公 三年 （ 前 709 年 ） ， 娶 齐襄公 妹妹 文姜 为 夫人 。
TRAIN_SENT_ID_252333,文姜,鲁桓公,不久 ， 齐襄公 与其 妹 鲁桓公 的 夫人 文姜 秘 谋私 通 ， 醉 杀 了 鲁桓公 。
TRAIN_SENT_ID_252334,文姜,鲁桓公,鲁桓公 不 听 ， 还是 带 着 文姜 与 齐侯 在 烁 水之地 相会 。
TRAIN_SENT_ID_252335,文姜,鲁桓公,其父 发现 后 ， 将 文姜 许配给 鲁国 的 国君 鲁桓公 。
TRAIN_SENT_ID_252336,文姜,鲁桓公,十一 、 愚蠢 的 鲁桓公 为 什麼 要 带 文姜 前往 齐国 ？
TRAIN_SENT_ID_252337,文姜,鲁桓公,鲁桓公 就 人弃我取 ， 派 人 向 齐国 要 文姜 。
TRAIN_SENT_ID_252338,文姜,鲁桓公,文姜 归国 之后 ， 兄妹 相见 ， 旧情 萌发 又 干出 乱伦 之事来 ， 且 被 其夫 鲁桓公 侦悉 。
TRAIN_SENT_ID_252339,文姜,鲁桓公,齐僖公 的 女儿 文姜 嫁给 鲁桓公 之后 还 与 自己 的 哥哥 ( 即 后来 的 齐襄公 ) 保持 着 情人 关系 ， 最后 ， 齐襄公 居然 派 杀手 暗杀 了 鲁桓公 。
TRAIN_SENT_ID_252340,文姜,鲁桓公,文姜 私通 于 齐侯 ， 鲁桓公 知道 了 ， 责备 文姜 。
TRAIN_SENT_ID_252341,文姜,鲁桓公,鲁桓公 十八年 （ 前 694 年 ） ， 鲁桓公 与 夫人 文姜 到 齐国 ， 齐襄公 与 文姜 通奸 ， 鲁桓公 知道 后 怒斥 文姜 ， 文姜 告诉 了 齐襄公 此事 。
TRAIN_SENT_ID_252342,文姜,鲁桓公,[ 7 - 8 ] 杀害 二君 : 齐襄公 四年 （ 鲁桓公 十八年 ， 公元前 694 年 ） 正月 ， 鲁桓公 与 齐襄公 在 泺 地 会见 ， 然后 和 夫人 文姜 来到 齐国 。
